Date,Open,High,Low,Close,Volume,S_High,S_Low,Signal,Price,Price_exit
2019-01-04 13:15:00+05:30,10730.65,10737.3,10669.45,10670.45,0,,10670.45,0,0.0,0.0
2019-01-04 14:15:00+05:30,10671.5,10736.45,10658.8,10724.8,0,,,0,0.0,0.0
2019-01-04 15:15:00+05:30,10724.8,10732.75,10719.75,10730.7,0,,,0,0.0,0.0
2019-01-07 09:15:00+05:30,10804.85,10822.3,10782.2,10815.35,0,,,0,0.0,0.0
2019-01-07 10:15:00+05:30,10814.65,10835.8,10810.6,10816.25,0,10816.25,,0,0.0,0.0
2019-01-07 11:15:00+05:30,10816.1,10822.2,10786.0,10800.35,0,,10800.35,0,0.0,0.0
2019-01-07 12:15:00+05:30,10800.35,10807.4,10793.85,10805.1,0,,,0,0.0,0.0
2019-01-07 13:15:00+05:30,10805.25,10817.25,10782.6,10805.3,0,10805.3,,0,0.0,0.0
2019-01-07 14:15:00+05:30,10805.35,10806.35,10750.6,10774.4,0,,,0,0.0,0.0
2019-01-07 15:15:00+05:30,10774.6,10778.95,10768.3,10770.65,0,,10770.65,0,0.0,0.0
2019-01-08 09:15:00+05:30,10786.25,10797.25,10734.0,10788.65,0,10788.65,,0,0.0,0.0
2019-01-08 10:15:00+05:30,10788.75,10798.7,10754.5,10762.9,0,,10762.9,0,0.0,0.0
2019-01-08 11:15:00+05:30,10762.95,10770.55,10747.55,10763.0,0,,,0,0.0,0.0
2019-01-08 12:15:00+05:30,10763.55,10775.5,10758.15,10764.0,0,,,0,0.0,0.0
2019-01-08 13:15:00+05:30,10763.8,10816.7,10756.55,10806.05,0,,,0,0.0,0.0
2019-01-08 14:15:00+05:30,10806.4,10818.3,10792.9,10809.5,0,10809.5,,0,0.0,0.0
2019-01-08 15:15:00+05:30,10809.85,10811.7,10786.25,10788.6,0,,10788.6,0,0.0,0.0
2019-01-09 09:15:00+05:30,10862.4,10870.35,10848.85,10857.2,0,10857.2,,0,0.0,0.0
2019-01-09 10:15:00+05:30,10857.0,10859.9,10835.25,10842.9,0,,,0,0.0,0.0
2019-01-09 11:15:00+05:30,10843.15,10843.15,10829.4,10834.5,0,,10834.5,0,0.0,0.0
2019-01-09 12:15:00+05:30,10834.8,10853.4,10817.65,10849.45,0,10849.45,,0,0.0,0.0
2019-01-09 13:15:00+05:30,10850.75,10863.75,10750.4,10796.95,0,,10796.95,0,0.0,0.0
2019-01-09 14:15:00+05:30,10798.85,10865.75,10783.4,10860.1,0,10860.1,,0,0.0,0.0
2019-01-09 15:15:00+05:30,10860.35,10864.8,10847.0,10849.8,0,,,0,0.0,0.0
2019-01-10 09:15:00+05:30,10859.35,10859.35,10825.35,10840.9,0,,,0,0.0,0.0
2019-01-10 10:15:00+05:30,10840.9,10859.2,10831.3,10831.9,0,,,0,0.0,0.0
2019-01-10 11:15:00+05:30,10831.4,10836.85,10811.75,10822.1,0,,10822.1,0,0.0,0.0
2019-01-10 12:15:00+05:30,10821.95,10829.3,10814.2,10828.6,0,,,0,0.0,0.0
2019-01-10 13:15:00+05:30,10828.85,10836.75,10810.65,10831.35,0,10831.35,,0,0.0,0.0
2019-01-10 14:15:00+05:30,10831.45,10836.2,10802.45,10822.15,0,,,0,0.0,0.0
2019-01-10 15:15:00+05:30,10822.15,10824.0,10812.85,10815.75,0,,10815.75,0,0.0,0.0
2019-01-11 09:15:00+05:30,10834.75,10850.0,10818.6,10823.7,0,10823.7,,0,0.0,0.0
2019-01-11 10:15:00+05:30,10824.75,10828.95,10801.25,10807.75,0,,,0,0.0,0.0
2019-01-11 11:15:00+05:30,10807.4,10812.35,10758.3,10775.75,0,,,0,0.0,0.0
2019-01-11 12:15:00+05:30,10775.55,10780.05,10761.3,10770.5,0,,,0,0.0,0.0
2019-01-11 13:15:00+05:30,10770.6,10774.5,10739.7,10757.6,0,,10757.6,0,0.0,0.0
2019-01-11 14:15:00+05:30,10759.0,10810.05,10753.5,10805.95,0,10805.95,,0,0.0,0.0
2019-01-11 15:15:00+05:30,10805.55,10807.05,10782.0,10783.55,0,,,0,0.0,0.0
2019-01-14 09:15:00+05:30,10807.0,10807.0,10711.5,10712.9,0,,10712.9,0,0.0,0.0
2019-01-14 10:15:00+05:30,10712.8,10735.65,10709.35,10720.85,0,10720.85,,0,0.0,0.0
2019-01-14 11:15:00+05:30,10720.75,10721.4,10692.45,10698.85,0,,10698.85,0,0.0,0.0
2019-01-14 12:15:00+05:30,10699.2,10715.65,10699.0,10705.5,0,,,0,0.0,0.0
2019-01-14 13:15:00+05:30,10705.1,10729.75,10703.15,10726.95,0,,,0,0.0,0.0
2019-01-14 14:15:00+05:30,10726.85,10742.9,10722.85,10739.25,0,,,0,0.0,0.0
2019-01-14 15:15:00+05:30,10738.55,10743.85,10731.5,10741.05,0,,,0,0.0,0.0
2019-01-15 09:15:00+05:30,10777.55,10837.0,10777.55,10821.6,0,,,0,0.0,0.0
2019-01-15 10:15:00+05:30,10821.6,10848.65,10815.15,10840.75,0,,,0,0.0,0.0
2019-01-15 11:15:00+05:30,10840.6,10861.25,10839.6,10847.2,0,10847.2,,0,0.0,0.0
2019-01-15 12:15:00+05:30,10846.9,10847.35,10835.85,10843.45,0,,10843.45,0,0.0,0.0
2019-01-15 13:15:00+05:30,10843.75,10857.1,10840.0,10852.2,0,,,0,0.0,0.0
2019-01-15 14:15:00+05:30,10852.4,10889.6,10850.95,10889.3,0,10889.3,,0,0.0,0.0
2019-01-15 15:15:00+05:30,10889.55,10896.05,10883.8,10884.55,0,,10884.55,0,0.0,0.0
2019-01-16 09:15:00+05:30,10899.65,10927.9,10894.0,10912.7,0,10912.7,,0,0.0,0.0
2019-01-16 10:15:00+05:30,10912.45,10915.55,10885.7,10888.4,0,,10888.4,0,0.0,0.0
2019-01-16 11:15:00+05:30,10888.45,10914.8,10879.45,10909.05,0,10909.05,,0,0.0,0.0
2019-01-16 12:15:00+05:30,10909.0,10923.85,10902.15,10908.5,0,,,0,0.0,0.0
2019-01-16 13:15:00+05:30,10908.65,10917.05,10877.2,10890.0,0,,10890.0,0,0.0,0.0
2019-01-16 14:15:00+05:30,10889.65,10908.95,10883.1,10892.25,0,10892.25,,0,0.0,0.0
2019-01-16 15:15:00+05:30,10893.25,10893.6,10883.0,10888.6,0,,10888.6,0,0.0,0.0
2019-01-17 09:15:00+05:30,10920.85,10929.05,10899.75,10915.05,0,,,0,0.0,0.0
2019-01-17 10:15:00+05:30,10915.2,10924.8,10900.85,10919.05,0,10919.05,,0,0.0,0.0
2019-01-17 11:15:00+05:30,10918.65,10920.45,10893.9,10897.15,0,,,0,0.0,0.0
2019-01-17 12:15:00+05:30,10896.85,10902.6,10882.9,10889.45,0,,,0,0.0,0.0
2019-01-17 13:15:00+05:30,10889.0,10889.05,10844.9,10873.5,0,,10873.5,0,0.0,0.0
2019-01-17 14:15:00+05:30,10873.95,10930.4,10873.5,10907.2,0,10907.2,,0,0.0,0.0
2019-01-17 15:15:00+05:30,10906.25,10906.55,10889.25,10890.1,0,,,0,0.0,0.0
2019-01-18 09:15:00+05:30,10914.85,10927.65,10866.2,10874.3,0,,10874.3,0,0.0,0.0
2019-01-18 10:15:00+05:30,10874.55,10900.2,10852.2,10879.05,0,10879.05,,0,0.0,0.0
2019-01-18 11:15:00+05:30,10878.9,10889.35,10871.05,10874.2,0,,,0,0.0,0.0
2019-01-18 12:15:00+05:30,10874.35,10882.4,10862.5,10873.15,0,,10873.15,0,0.0,0.0
2019-01-18 13:15:00+05:30,10873.55,10913.5,10873.0,10902.75,0,10902.75,,0,0.0,0.0
2019-01-18 14:15:00+05:30,10902.75,10915.05,10882.05,10902.5,0,,10902.5,0,0.0,0.0
2019-01-18 15:15:00+05:30,10902.2,10915.15,10899.45,10907.35,0,,,0,0.0,0.0
2019-01-21 09:15:00+05:30,10919.35,10983.65,10885.9,10971.25,0,10971.25,,0,0.0,0.0
2019-01-21 10:15:00+05:30,10971.45,10987.2,10959.75,10961.85,0,,,0,0.0,0.0
2019-01-21 11:15:00+05:30,10961.9,10967.3,10950.55,10961.1,0,,10961.1,0,0.0,0.0
2019-01-21 12:15:00+05:30,10961.0,10971.35,10959.15,10968.0,0,10968.0,,0,0.0,0.0
2019-01-21 13:15:00+05:30,10967.95,10977.75,10950.55,10965.65,0,,,0,0.0,0.0
2019-01-21 14:15:00+05:30,10965.8,10978.35,10959.85,10964.95,0,,,0,0.0,0.0
2019-01-21 15:15:00+05:30,10965.4,10965.4,10946.75,10949.4,0,,,0,0.0,0.0
2019-01-22 09:15:00+05:30,10949.8,10949.8,10902.55,10911.15,0,,,0,0.0,0.0
2019-01-22 10:15:00+05:30,10910.15,10921.05,10894.6,10895.2,0,,,0,0.0,0.0
2019-01-22 11:15:00+05:30,10895.1,10906.2,10864.5,10876.65,0,,10876.65,0,0.0,0.0
2019-01-22 12:15:00+05:30,10875.2,10897.0,10870.75,10887.0,0,,,0,0.0,0.0
2019-01-22 13:15:00+05:30,10886.55,10920.85,10881.65,10916.15,0,,,0,0.0,0.0
2019-01-22 14:15:00+05:30,10916.0,10927.7,10891.45,10925.3,0,10925.3,,0,0.0,0.0
2019-01-22 15:15:00+05:30,10925.75,10931.05,10916.35,10917.45,0,,10917.45,0,0.0,0.0
2019-01-23 09:15:00+05:30,10931.05,10942.35,10914.4,10919.25,0,10919.25,,0,0.0,0.0
2019-01-23 10:15:00+05:30,10918.45,10924.8,10905.75,10914.15,0,,10914.15,0,0.0,0.0
2019-01-23 11:15:00+05:30,10914.85,10935.85,10914.45,10934.8,0,10934.8,,0,0.0,0.0
2019-01-23 12:15:00+05:30,10934.55,10944.55,10923.8,10927.6,0,,,0,0.0,0.0
2019-01-23 13:15:00+05:30,10928.25,10930.3,10906.85,10926.75,0,,,0,0.0,0.0
2019-01-23 14:15:00+05:30,10926.9,10927.4,10823.4,10826.9,0,,,0,0.0,0.0
2019-01-23 15:15:00+05:30,10826.75,10830.15,10813.05,10822.15,0,,10822.15,0,0.0,0.0
2019-01-24 09:15:00+05:30,10844.05,10846.55,10798.9,10833.8,0,,,0,0.0,0.0
2019-01-24 10:15:00+05:30,10834.0,10858.1,10828.55,10835.5,0,,,0,0.0,0.0
2019-01-24 11:15:00+05:30,10834.4,10842.1,10813.95,10835.95,0,10835.95,,0,0.0,0.0
2019-01-24 12:15:00+05:30,10835.35,10845.45,10809.8,10821.9,0,,10821.9,0,0.0,0.0
2019-01-24 13:15:00+05:30,10821.85,10838.35,10801.85,10829.4,0,,,0,0.0,0.0
2019-01-24 14:15:00+05:30,10830.0,10862.45,10821.1,10859.4,0,10859.4,,0,0.0,0.0
2019-01-24 15:15:00+05:30,10860.15,10866.35,10850.45,10858.95,0,,10858.95,0,0.0,0.0
2019-01-25 09:15:00+05:30,10859.75,10931.35,10859.75,10920.75,0,10920.75,,0,0.0,0.0
2019-01-25 10:15:00+05:30,10920.6,10921.85,10905.25,10910.75,0,,,0,0.0,0.0
2019-01-25 11:15:00+05:30,10911.3,10911.3,10893.25,10898.75,0,,,0,0.0,0.0
2019-01-25 12:15:00+05:30,10898.4,10906.75,10887.15,10897.35,0,,,0,0.0,0.0
2019-01-25 13:15:00+05:30,10897.3,10900.1,10816.75,10827.95,0,,,0,0.0,0.0
2019-01-25 14:15:00+05:30,10828.85,10830.0,10757.25,10778.8,0,,,0,0.0,0.0
2019-01-25 15:15:00+05:30,10778.65,10797.75,10774.95,10775.45,0,,,0,0.0,0.0
2019-01-28 09:15:00+05:30,10792.45,10803.95,10698.55,10715.05,0,,,0,0.0,0.0
2019-01-28 10:15:00+05:30,10715.15,10725.25,10696.55,10696.95,0,,,0,0.0,0.0
2019-01-28 11:15:00+05:30,10697.35,10699.3,10663.15,10688.3,0,,,0,0.0,0.0
2019-01-28 12:15:00+05:30,10687.4,10694.0,10671.1,10680.05,0,,,0,0.0,0.0
2019-01-28 13:15:00+05:30,10679.95,10684.0,10631.65,10644.6,0,,10644.6,0,0.0,0.0
2019-01-28 14:15:00+05:30,10645.55,10685.6,10635.45,10655.35,0,,,0,0.0,0.0
2019-01-28 15:15:00+05:30,10654.9,10678.1,10648.5,10675.8,0,10675.8,,0,0.0,0.0
2019-01-29 09:15:00+05:30,10653.7,10675.3,10617.4,10648.5,0,,,0,0.0,0.0
2019-01-29 10:15:00+05:30,10649.3,10659.0,10627.6,10638.35,0,,10638.35,0,0.0,0.0
2019-01-29 11:15:00+05:30,10638.55,10654.2,10634.5,10649.75,0,10649.75,,0,0.0,0.0
2019-01-29 12:15:00+05:30,10649.5,10666.9,10592.6,10592.6,0,,10592.6,0,0.0,0.0
2019-01-29 13:15:00+05:30,10592.85,10617.55,10583.95,10593.1,0,,,0,0.0,0.0
2019-01-29 14:15:00+05:30,10593.75,10651.55,10589.7,10633.3,0,,,0,0.0,0.0
2019-01-29 15:15:00+05:30,10632.35,10690.25,10632.35,10679.1,0,,,0,0.0,0.0
2019-01-30 09:15:00+05:30,10702.25,10706.85,10667.75,10684.75,0,10684.75,,0,0.0,0.0
2019-01-30 10:15:00+05:30,10685.4,10686.0,10622.7,10629.6,0,,10629.6,0,0.0,0.0
2019-01-30 11:15:00+05:30,10629.6,10652.95,10629.55,10635.8,0,,,0,0.0,0.0
2019-01-30 12:15:00+05:30,10635.6,10676.7,10633.3,10665.25,0,10665.25,,0,0.0,0.0
2019-01-30 13:15:00+05:30,10665.15,10675.7,10644.75,10664.15,0,,,0,0.0,0.0
2019-01-30 14:15:00+05:30,10665.6,10690.75,10613.15,10653.65,0,,,0,0.0,0.0
2019-01-30 15:15:00+05:30,10654.3,10664.95,10634.8,10640.25,0,,10640.25,0,0.0,0.0
2019-01-31 09:15:00+05:30,10690.55,10707.5,10678.8,10693.0,0,,,0,0.0,0.0
2019-01-31 10:15:00+05:30,10693.4,10739.75,10687.8,10735.0,0,,,0,0.0,0.0
2019-01-31 11:15:00+05:30,10735.6,10760.6,10728.95,10753.05,0,,,0,0.0,0.0
2019-01-31 12:15:00+05:30,10752.95,10770.35,10738.0,10768.6,0,,,0,0.0,0.0
2019-01-31 13:15:00+05:30,10768.55,10812.65,10767.8,10786.65,0,,,0,0.0,0.0
2019-01-31 14:15:00+05:30,10786.5,10837.95,10785.55,10829.0,0,10829.0,,0,0.0,0.0
2019-01-31 15:15:00+05:30,10828.9,10834.2,10817.25,10817.35,0,,10817.35,0,0.0,0.0
2019-02-01 09:15:00+05:30,10851.35,10888.05,10836.85,10872.25,0,10872.25,,0,0.0,0.0
2019-02-01 10:15:00+05:30,10872.25,10881.3,10849.2,10862.15,0,,10862.15,0,0.0,0.0
2019-02-01 11:15:00+05:30,10861.45,10883.1,10852.05,10863.4,0,,,0,0.0,0.0
2019-02-01 12:15:00+05:30,10863.95,10983.25,10861.15,10979.95,0,10979.95,,0,0.0,0.0
2019-02-01 13:15:00+05:30,10979.65,10981.95,10833.05,10868.35,0,,10868.35,0,0.0,0.0
2019-02-01 14:15:00+05:30,10868.95,10903.9,10813.65,10891.35,0,,,0,0.0,0.0
2019-02-01 15:15:00+05:30,10891.3,10899.75,10888.85,10892.75,0,10892.75,,0,0.0,0.0
2019-02-04 09:15:00+05:30,10876.75,10876.75,10829.9,10856.25,0,,,0,0.0,0.0
2019-02-04 10:15:00+05:30,10856.25,10867.45,10831.9,10834.7,0,,10834.7,0,0.0,0.0
2019-02-04 11:15:00+05:30,10834.75,10863.15,10834.75,10855.8,0,10855.8,,0,0.0,0.0
2019-02-04 12:15:00+05:30,10855.7,10857.85,10814.55,10842.95,0,,10842.95,0,0.0,0.0
2019-02-04 13:15:00+05:30,10842.7,10892.65,10824.5,10872.35,0,,,0,0.0,0.0
2019-02-04 14:15:00+05:30,10874.25,10927.75,10867.75,10903.9,0,,,0,0.0,0.0
2019-02-04 15:15:00+05:30,10903.95,10913.55,10903.4,10909.05,0,,,0,0.0,0.0
2019-02-05 09:15:00+05:30,10908.65,10928.8,10887.15,10920.5,0,10920.5,,0,0.0,0.0
2019-02-05 10:15:00+05:30,10920.6,10930.6,10906.0,10909.95,0,,10909.95,0,0.0,0.0
2019-02-05 11:15:00+05:30,10909.85,10948.35,10904.3,10946.95,0,10946.95,,0,0.0,0.0
2019-02-05 12:15:00+05:30,10946.45,10949.65,10928.85,10940.45,0,,,0,0.0,0.0
2019-02-05 13:15:00+05:30,10940.1,10956.55,10916.25,10937.0,0,,,0,0.0,0.0
2019-02-05 14:15:00+05:30,10936.75,10950.55,10927.65,10934.2,0,,10934.2,0,0.0,0.0
2019-02-05 15:15:00+05:30,10934.1,10936.25,10928.05,10935.65,0,,,0,0.0,0.0
2019-02-06 09:15:00+05:30,10965.1,11017.7,10963.65,10992.8,0,,,0,0.0,0.0
2019-02-06 10:15:00+05:30,10993.05,11000.1,10979.15,10994.4,0,,,0,0.0,0.0
2019-02-06 11:15:00+05:30,10994.35,11019.8,10993.15,11015.8,0,,,0,0.0,0.0
2019-02-06 12:15:00+05:30,11015.55,11045.55,11013.35,11038.1,0,,,0,0.0,0.0
2019-02-06 13:15:00+05:30,11039.05,11059.85,11029.15,11052.65,0,,,0,0.0,0.0
2019-02-06 14:15:00+05:30,11054.45,11065.2,11041.35,11061.6,0,,,0,0.0,0.0
2019-02-06 15:15:00+05:30,11061.15,11072.05,11058.1,11068.45,0,,,0,0.0,0.0
2019-02-07 09:15:00+05:30,11070.45,11101.65,11056.2,11088.4,0,11088.4,,0,0.0,0.0
2019-02-07 10:15:00+05:30,11088.15,11099.75,11082.55,11086.55,0,,,0,0.0,0.0
2019-02-07 11:15:00+05:30,11087.1,11117.9,11060.55,11085.05,0,,11085.05,0,0.0,0.0
2019-02-07 12:15:00+05:30,11085.35,11094.35,11044.1,11086.95,0,,,0,0.0,0.0
2019-02-07 13:15:00+05:30,11087.05,11113.15,11071.85,11097.95,0,11097.95,,0,0.0,0.0
2019-02-07 14:15:00+05:30,11099.35,11112.4,11074.2,11074.75,0,,,0,0.0,0.0
2019-02-07 15:15:00+05:30,11074.3,11076.4,11049.2,11054.4,0,,,0,0.0,0.0
2019-02-08 09:15:00+05:30,11023.5,11041.15,11005.75,11012.55,0,,,0,0.0,0.0
2019-02-08 10:15:00+05:30,11012.25,11019.55,10988.75,11001.2,0,,11001.2,0,0.0,0.0
2019-02-08 11:15:00+05:30,11000.85,11010.15,10995.95,11003.1,0,11003.1,,0,0.0,0.0
2019-02-08 12:15:00+05:30,11003.1,11005.25,10952.55,10965.9,0,,10965.9,0,0.0,0.0
2019-02-08 13:15:00+05:30,10965.9,11022.75,10963.15,11011.0,0,11011.0,,0,0.0,0.0
2019-02-08 14:15:00+05:30,11010.45,11014.65,10932.95,10935.7,0,,,0,0.0,0.0
2019-02-08 15:15:00+05:30,10936.35,10936.35,10925.7,10932.6,0,,,0,0.0,0.0
2019-02-11 09:15:00+05:30,10930.9,10930.9,10857.3,10872.75,0,,10872.75,0,0.0,0.0
2019-02-11 10:15:00+05:30,10872.9,10883.45,10863.65,10878.85,0,,,0,0.0,0.0
2019-02-11 11:15:00+05:30,10879.05,10897.4,10873.55,10889.55,0,,,0,0.0,0.0
2019-02-11 12:15:00+05:30,10889.8,10903.55,10877.25,10898.4,0,,,0,0.0,0.0
2019-02-11 13:15:00+05:30,10898.7,10909.5,10865.45,10902.4,0,10902.4,,0,0.0,0.0
2019-02-11 14:15:00+05:30,10905.15,10920.5,10872.85,10885.3,0,,10885.3,0,0.0,0.0
2019-02-11 15:15:00+05:30,10885.9,10902.9,10881.45,10899.9,0,10899.9,,0,0.0,0.0
2019-02-12 09:15:00+05:30,10879.7,10910.9,10862.4,10873.85,0,,10873.85,0,0.0,0.0
2019-02-12 10:15:00+05:30,10873.65,10896.4,10871.6,10885.4,0,10885.4,,0,0.0,0.0
2019-02-12 11:15:00+05:30,10884.75,10896.45,10875.45,10878.25,0,,,0,0.0,0.0
2019-02-12 12:15:00+05:30,10878.05,10893.2,10861.8,10875.95,0,,10875.95,0,0.0,0.0
2019-02-12 13:15:00+05:30,10876.1,10884.55,10864.0,10880.8,0,10880.8,,0,0.0,0.0
2019-02-12 14:15:00+05:30,10880.85,10894.7,10824.15,10833.05,0,,,0,0.0,0.0
2019-02-12 15:15:00+05:30,10832.8,10838.2,10825.35,10828.4,0,,10828.4,0,0.0,0.0
2019-02-13 09:15:00+05:30,10870.55,10890.8,10837.1,10846.5,0,,,0,0.0,0.0
2019-02-13 10:15:00+05:30,10846.7,10874.25,10844.4,10862.2,0,10862.2,,0,0.0,0.0
2019-02-13 11:15:00+05:30,10862.7,10866.4,10851.25,10855.5,0,,10855.5,0,0.0,0.0
2019-02-13 12:15:00+05:30,10855.95,10867.75,10849.9,10857.1,0,10857.1,,0,0.0,0.0
2019-02-13 13:15:00+05:30,10857.15,10861.5,10825.35,10854.65,0,,,0,0.0,0.0
2019-02-13 14:15:00+05:30,10855.25,10855.35,10786.3,10788.65,0,,,0,0.0,0.0
2019-02-13 15:15:00+05:30,10788.5,10789.05,10772.7,10774.25,0,,,0,0.0,0.0
2019-02-14 09:15:00+05:30,10786.1,10786.1,10740.9,10746.25,0,,,0,0.0,0.0
2019-02-14 10:15:00+05:30,10746.65,10752.2,10737.35,10740.65,0,,10740.65,0,0.0,0.0
2019-02-14 11:15:00+05:30,10740.7,10755.05,10736.3,10753.75,0,10753.75,,0,0.0,0.0
2019-02-14 12:15:00+05:30,10754.05,10758.3,10727.2,10739.25,0,,10739.25,0,0.0,0.0
2019-02-14 13:15:00+05:30,10739.4,10783.05,10718.85,10760.55,0,10760.55,,0,0.0,0.0
2019-02-14 14:15:00+05:30,10760.55,10766.65,10731.6,10740.15,0,,10740.15,0,0.0,0.0
2019-02-14 15:15:00+05:30,10740.15,10761.9,10739.05,10759.8,0,10759.8,,0,0.0,0.0
2019-02-15 09:15:00+05:30,10780.25,10781.75,10676.8,10679.4,0,,,0,0.0,0.0
2019-02-15 10:15:00+05:30,10679.25,10698.55,10641.4,10643.7,0,,,0,0.0,0.0
2019-02-15 11:15:00+05:30,10644.0,10669.35,10634.65,10642.4,0,,10642.4,0,0.0,0.0
2019-02-15 12:15:00+05:30,10642.0,10661.2,10621.45,10651.35,0,,,0,0.0,0.0
2019-02-15 13:15:00+05:30,10651.45,10713.9,10642.45,10713.9,0,,,0,0.0,0.0
2019-02-15 14:15:00+05:30,10713.25,10733.85,10674.75,10728.35,0,,,0,0.0,0.0
2019-02-15 15:15:00+05:30,10727.9,10743.8,10723.5,10728.8,0,10728.8,,0,0.0,0.0
2019-02-18 09:15:00+05:30,10738.65,10759.05,10653.55,10677.25,0,,,0,0.0,0.0
2019-02-18 10:15:00+05:30,10677.25,10681.35,10641.2,10646.25,0,,10646.25,0,0.0,0.0
2019-02-18 11:15:00+05:30,10646.95,10660.25,10639.65,10649.8,0,,,0,0.0,0.0
2019-02-18 12:15:00+05:30,10649.75,10683.55,10645.6,10665.55,0,10665.55,,0,0.0,0.0
2019-02-18 13:15:00+05:30,10664.6,10678.1,10644.1,10663.15,0,,,0,0.0,0.0
2019-02-18 14:15:00+05:30,10663.15,10677.15,10637.7,10647.0,0,,,0,0.0,0.0
2019-02-18 15:15:00+05:30,10647.4,10647.7,10628.75,10631.3,0,,10631.3,0,0.0,0.0
2019-02-19 09:15:00+05:30,10636.7,10694.55,10636.7,10678.8,0,10678.8,,0,0.0,0.0
2019-02-19 10:15:00+05:30,10679.25,10687.95,10665.8,10677.4,0,,,0,0.0,0.0
2019-02-19 11:15:00+05:30,10677.3,10685.25,10670.5,10677.3,0,,10677.3,0,0.0,0.0
2019-02-19 12:15:00+05:30,10677.3,10722.75,10666.8,10715.4,0,10715.4,,0,0.0,0.0
2019-02-19 13:15:00+05:30,10716.15,10716.9,10684.15,10686.15,0,,,0,0.0,0.0
2019-02-19 14:15:00+05:30,10686.65,10699.15,10597.2,10604.1,0,,10604.1,0,0.0,0.0
2019-02-19 15:15:00+05:30,10604.2,10609.4,10585.9,10605.15,0,,,0,0.0,0.0
2019-02-20 09:15:00+05:30,10655.45,10696.95,10655.3,10678.45,0,10678.45,,0,0.0,0.0
2019-02-20 10:15:00+05:30,10679.0,10687.95,10670.35,10676.2,0,,,0,0.0,0.0
2019-02-20 11:15:00+05:30,10675.45,10678.1,10652.75,10656.15,0,,10656.15,0,0.0,0.0
2019-02-20 12:15:00+05:30,10656.0,10682.5,10652.9,10677.2,0,10677.2,,0,0.0,0.0
2019-02-20 13:15:00+05:30,10677.0,10697.0,10647.6,10647.8,0,,10647.8,0,0.0,0.0
2019-02-20 14:15:00+05:30,10647.8,10748.15,10646.6,10736.7,0,,,0,0.0,0.0
2019-02-20 15:15:00+05:30,10736.5,10752.4,10735.5,10742.25,0,10742.25,,0,0.0,0.0
2019-02-21 09:15:00+05:30,10744.1,10756.7,10721.65,10730.8,0,,10730.8,0,0.0,0.0
2019-02-21 10:15:00+05:30,10731.15,10749.3,10722.6,10745.4,0,,,0,0.0,0.0
2019-02-21 11:15:00+05:30,10744.9,10778.3,10743.4,10768.2,0,,,0,0.0,0.0
